Set,Problem,Initial,Move,Feasibility,size,nImprove,nNeutral,nWorse,nnFrac
bccm,val5B,U_5R_best,cross,feasible,131,0,2,240,1.00
bccm,val5B,IM_best,relocate,infeasible,131,1,27,4952,1.00
bccm,val5B,IM_best,relocate,feasible,131,0,17,3201,1.00
bccm,val5B,IM_best,relocateBeforeDummy,infeasible,131,2,6,270,1.00
bccm,val5B,IM_best,relocateBeforeDummy,feasible,131,0,1,233,1.00
bccm,val5B,IM_best,crossAtDummy,infeasible,131,5,20,218,1.00
bccm,val5B,IM_best,crossAtDummy,feasible,131,0,1,12,1.00
bccm,val5B,IM_best,exchange,infeasible,131,0,5,3543,1.00
bccm,val5B,IM_best,exchange,feasible,131,0,7,4521,1.00
bccm,val5B,IM_best,cross,infeasible,131,1,52,1788,1.00
bccm,val5B,IM_best,cross,feasible,131,0,8,170,1.00
bccm,val5B,PS_5R_best,cross,infeasible,131,0,54,1760,1.00
bccm,val5B,PS_5R_best,cross,feasible,131,0,6,199,1.00
bccm,val5B,PS_5R_best,relocateBeforeDummy,infeasible,131,6,15,211,1.00
bccm,val5B,PS_5R_best,relocateBeforeDummy,feasible,131,0,3,277,1.00
bccm,val5B,PS_5R_best,relocate,infeasible,131,0,11,4027,1.00
bccm,val5B,PS_5R_best,relocate,feasible,131,0,21,4139,1.00
bccm,val5B,PS_5R_best,crossAtDummy,infeasible,131,4,36,205,1.00
bccm,val5B,PS_5R_best,crossAtDummy,feasible,131,0,0,11,1.00
bccm,val5B,PS_5R_best,exchange,infeasible,131,1,2,2645,1.00
bccm,val5B,PS_5R_best,exchange,feasible,131,2,8,5418,1.00
bccm,val5C,U_5R_best,relocate,infeasible,131,1,13,4702,1.00
bccm,val5C,U_5R_best,relocate,feasible,131,0,16,3468,1.00
bccm,val5C,U_5R_best,relocateBeforeDummy,infeasible,131,3,14,331,1.00
bccm,val5C,U_5R_best,relocateBeforeDummy,feasible,131,0,13,279,1.00
bccm,val5C,U_5R_best,crossAtDummy,infeasible,131,19,49,240,1.00
bccm,val5C,U_5R_best,crossAtDummy,feasible,131,0,1,11,1.00
bccm,val5C,U_5R_best,exchange,infeasible,131,0,4,2684,1.00
bccm,val5C,U_5R_best,exchange,feasible,131,0,4,5388,1.00
bccm,val5C,U_5R_best,cross,infeasible,131,0,69,1775,1.00
bccm,val5C,U_5R_best,cross,feasible,131,0,5,171,1.00
bccm,val5C,IM_best,relocate,infeasible,131,0,11,4755,1.00
bccm,val5C,IM_best,relocate,feasible,131,0,18,3416,1.00
bccm,val5C,IM_best,relocateBeforeDummy,infeasible,131,0,4,342,1.00
bccm,val5C,IM_best,relocateBeforeDummy,feasible,131,0,0,294,1.00
bccm,val5C,IM_best,crossAtDummy,infeasible,131,12,18,282,1.00
bccm,val5C,IM_best,crossAtDummy,feasible,131,0,0,8,1.00
bccm,val5C,IM_best,exchange,infeasible,131,0,1,2875,1.00
bccm,val5C,IM_best,exchange,feasible,131,0,6,5198,1.00
bccm,val5C,IM_best,cross,infeasible,131,2,68,1769,1.00
bccm,val5C,IM_best,cross,feasible,131,0,3,178,1.00
bccm,val5C,PS_5R_best,relocate,infeasible,131,1,24,5531,1.00
bccm,val5C,PS_5R_best,relocate,feasible,131,2,13,2629,1.00
bccm,val5C,PS_5R_best,relocateBeforeDummy,infeasible,131,1,15,396,1.00
bccm,val5C,PS_5R_best,relocateBeforeDummy,feasible,131,0,6,222,1.00
bccm,val5C,PS_5R_best,crossAtDummy,infeasible,131,15,47,245,1.00
bccm,val5C,PS_5R_best,crossAtDummy,feasible,131,0,0,13,1.00
bccm,val5C,PS_5R_best,exchange,infeasible,131,0,5,3991,1.00
bccm,val5C,PS_5R_best,exchange,feasible,131,1,7,4076,1.00
bccm,val5C,PS_5R_best,cross,infeasible,131,2,56,1791,1.00
bccm,val5C,PS_5R_best,cross,feasible,131,0,8,163,1.00
bccm,val5D,IM_best,relocate,infeasible,131,7,52,5807,1.00
bccm,val5D,IM_best,relocate,feasible,131,0,15,2327,1.00
bccm,val5D,IM_best,relocateBeforeDummy,infeasible,131,9,23,696,1.00
bccm,val5D,IM_best,relocateBeforeDummy,feasible,131,0,3,421,1.00
bccm,val5D,IM_best,crossAtDummy,infeasible,131,55,55,432,1.00
bccm,val5D,IM_best,crossAtDummy,feasible,131,0,1,33,1.00
bccm,val5D,IM_best,exchange,infeasible,131,3,7,4034,1.00
bccm,val5D,IM_best,exchange,feasible,131,0,7,4045,1.00
bccm,val5D,IM_best,cross,infeasible,131,21,108,1624,1.00
bccm,val5D,IM_best,cross,feasible,131,0,5,266,1.00
bccm,val5D,U_5R_best,relocate,infeasible,131,9,32,5021,1.00
bccm,val5D,U_5R_best,relocate,feasible,131,0,18,3128,1.00
bccm,val5D,U_5R_best,relocateBeforeDummy,infeasible,131,5,27,646,1.00
bccm,val5D,U_5R_best,relocateBeforeDummy,feasible,131,0,14,460,1.00
bccm,val5D,U_5R_best,crossAtDummy,infeasible,131,63,71,417,1.00
bccm,val5D,U_5R_best,crossAtDummy,feasible,131,0,2,23,1.00
bccm,val5D,U_5R_best,exchange,infeasible,131,0,1,2419,1.00
bccm,val5D,U_5R_best,exchange,feasible,131,1,7,5668,1.00
bccm,val5D,U_5R_best,cross,infeasible,131,7,108,1582,1.00
bccm,val5D,U_5R_best,cross,feasible,131,0,5,322,1.00
bccm,val5D,PS_5R_best,relocate,infeasible,131,0,40,5682,1.00
bccm,val5D,PS_5R_best,relocate,feasible,131,0,7,2479,1.00
bccm,val5D,PS_5R_best,relocateBeforeDummy,infeasible,131,0,15,711,1.00
bccm,val5D,PS_5R_best,relocateBeforeDummy,feasible,131,2,14,410,1.00
bccm,val5D,PS_5R_best,crossAtDummy,infeasible,131,56,56,428,1.00
bccm,val5D,PS_5R_best,crossAtDummy,feasible,131,0,5,31,1.00
bccm,val5D,PS_5R_best,exchange,infeasible,131,0,4,3984,1.00
bccm,val5D,PS_5R_best,exchange,feasible,131,0,8,4100,1.00
bccm,val5D,PS_5R_best,cross,infeasible,131,9,99,1636,1.00
bccm,val5D,PS_5R_best,cross,feasible,131,0,4,276,1.00
bccm,val6A,PS_5R_best,relocate,infeasible,101,0,0,0,1.00
bccm,val6A,PS_5R_best,relocate,feasible,101,0,21,4785,1.00
bccm,val6A,PS_5R_best,exchange,infeasible,101,0,0,0,1.00
bccm,val6A,PS_5R_best,exchange,feasible,101,1,5,4706,1.00
bccm,val6A,PS_5R_best,relocateBeforeDummy,infeasible,101,0,0,0,1.00
bccm,val6A,PS_5R_best,relocateBeforeDummy,feasible,101,0,7,287,1.00
bccm,val6A,PS_5R_best,crossAtDummy,infeasible,101,3,16,117,1.00
bccm,val6A,PS_5R_best,crossAtDummy,feasible,101,0,0,11,1.00
bccm,val6A,PS_5R_best,cross,infeasible,101,1,37,945,1.00
bccm,val6A,PS_5R_best,cross,feasible,101,0,13,182,1.00
bccm,val6A,U_5R_best,relocate,infeasible,101,0,7,1171,1.00
bccm,val6A,U_5R_best,relocate,feasible,101,2,45,3581,1.00
bccm,val6A,U_5R_best,relocateBeforeDummy,infeasible,101,0,3,59,1.00
bccm,val6A,U_5R_best,relocateBeforeDummy,feasible,101,0,3,229,1.00
bccm,val6A,U_5R_best,crossAtDummy,infeasible,101,3,15,114,1.00
bccm,val6A,U_5R_best,crossAtDummy,feasible,101,0,0,15,1.00
bccm,val6A,U_5R_best,exchange,infeasible,101,0,0,1072,1.00
bccm,val6A,U_5R_best,exchange,feasible,101,0,3,3637,1.00
bccm,val6A,U_5R_best,cross,infeasible,101,0,36,951,1.00
bccm,val6A,U_5R_best,cross,feasible,101,0,3,188,1.00
bccm,val6A,IM_best,relocate,infeasible,101,7,12,2087,1.00
bccm,val6A,IM_best,relocate,feasible,101,0,8,2692,1.00
bccm,val6A,IM_best,relocateBeforeDummy,infeasible,101,0,1,119,1.00
bccm,val6A,IM_best,relocateBeforeDummy,feasible,101,0,5,169,1.00
bccm,val6A,IM_best,crossAtDummy,infeasible,101,1,17,118,1.00
bccm,val6A,IM_best,crossAtDummy,feasible,101,0,1,10,1.00
bccm,val6A,IM_best,exchange,infeasible,101,0,0,1088,1.00
bccm,val6A,IM_best,exchange,feasible,101,0,8,3616,1.00
bccm,val6A,IM_best,cross,infeasible,101,1,42,944,1.00
bccm,val6A,IM_best,cross,feasible,101,0,2,189,1.00
bccm,val6B,PS_5R_best,relocate,infeasible,101,14,24,2024,1.00
bccm,val6B,PS_5R_best,relocate,feasible,101,0,23,2723,1.00
bccm,val6B,PS_5R_best,relocateBeforeDummy,infeasible,101,3,3,150,1.00
bccm,val6B,PS_5R_best,relocateBeforeDummy,feasible,101,2,10,224,1.00
bccm,val6B,PS_5R_best,crossAtDummy,infeasible,101,1,34,152,1.00
bccm,val6B,PS_5R_best,crossAtDummy,feasible,101,0,4,5,1.00
bccm,val6B,PS_5R_best,exchange,infeasible,101,0,10,1682,1.00
bccm,val6B,PS_5R_best,exchange,feasible,101,1,12,3011,1.00
bccm,val6B,PS_5R_best,cross,infeasible,101,1,43,1030,1.00
bccm,val6B,PS_5R_best,cross,feasible,101,0,7,98,1.00
bccm,val6B,U_5R_best,relocate,infeasible,101,2,17,2695,1.00
bccm,val6B,U_5R_best,relocate,feasible,101,0,21,2073,1.00
bccm,val6B,U_5R_best,relocateBeforeDummy,infeasible,101,1,9,196,1.00
bccm,val6B,U_5R_best,relocateBeforeDummy,feasible,101,1,6,179,1.00
bccm,val6B,U_5R_best,crossAtDummy,infeasible,101,5,30,154,1.00
bccm,val6B,U_5R_best,crossAtDummy,feasible,101,0,1,6,1.00
bccm,val6B,U_5R_best,exchange,infeasible,101,0,4,1468,1.00
bccm,val6B,U_5R_best,exchange,feasible,101,1,6,3237,1.00
bccm,val6B,U_5R_best,cross,infeasible,101,1,40,1032,1.00
bccm,val6B,U_5R_best,cross,feasible,101,0,7,99,1.00
bccm,val6B,IM_best,relocate,infeasible,101,1,24,2531,1.00
bccm,val6B,IM_best,relocate,feasible,101,0,20,2232,1.00
bccm,val6B,IM_best,relocateBeforeDummy,infeasible,101,1,1,190,1.00
bccm,val6B,IM_best,relocateBeforeDummy,feasible,101,0,7,193,1.00
bccm,val6B,IM_best,crossAtDummy,infeasible,101,5,22,161,1.00
bccm,val6B,IM_best,crossAtDummy,feasible,101,0,2,6,1.00
bccm,val6B,IM_best,exchange,infeasible,101,0,7,1381,1.00
bccm,val6B,IM_best,exchange,feasible,101,0,9,3319,1.00
bccm,val6B,IM_best,cross,infeasible,101,2,45,1024,1.00
bccm,val6B,IM_best,cross,feasible,101,0,3,105,1.00
bccm,val6C,IM_best,relocate,infeasible,101,4,29,3367,1.00
bccm,val6C,IM_best,relocate,feasible,101,0,14,1406,1.00
bccm,val6C,IM_best,exchange,infeasible,101,1,5,2178,1.00
bccm,val6C,IM_best,exchange,feasible,101,0,3,2553,1.00
bccm,val6C,IM_best,relocateBeforeDummy,infeasible,101,1,20,629,1.00
bccm,val6C,IM_best,relocateBeforeDummy,feasible,101,0,6,324,1.00
bccm,val6C,IM_best,crossAtDummy,infeasible,101,48,76,326,1.00
bccm,val6C,IM_best,crossAtDummy,feasible,101,0,4,36,1.00
bccm,val6C,IM_best,cross,infeasible,101,8,89,893,1.00
bccm,val6C,IM_best,cross,feasible,101,0,5,190,1.00
bccm,val6C,PS_5R_best,relocate,infeasible,101,19,47,3954,1.00
bccm,val6C,PS_5R_best,relocate,feasible,101,0,10,790,1.00
bccm,val6C,PS_5R_best,relocateBeforeDummy,infeasible,101,23,37,708,1.00
bccm,val6C,PS_5R_best,relocateBeforeDummy,feasible,101,0,8,204,1.00
bccm,val6C,PS_5R_best,crossAtDummy,infeasible,101,67,92,299,1.00
bccm,val6C,PS_5R_best,crossAtDummy,feasible,101,0,5,27,1.00
bccm,val6C,PS_5R_best,exchange,infeasible,101,0,13,2767,1.00
bccm,val6C,PS_5R_best,exchange,feasible,101,0,5,1955,1.00
bccm,val6C,PS_5R_best,cross,infeasible,101,2,96,926,1.00
bccm,val6C,PS_5R_best,cross,feasible,101,0,5,156,1.00
bccm,val6C,U_5R_best,relocate,infeasible,101,10,38,3496,1.00
bccm,val6C,U_5R_best,relocate,feasible,101,0,15,1261,1.00
bccm,val6C,U_5R_best,relocateBeforeDummy,infeasible,101,4,20,656,1.00
bccm,val6C,U_5R_best,relocateBeforeDummy,feasible,101,1,20,279,1.00
bccm,val6C,U_5R_best,crossAtDummy,infeasible,101,44,91,320,1.00
bccm,val6C,U_5R_best,crossAtDummy,feasible,101,0,7,28,1.00
bccm,val6C,U_5R_best,exchange,infeasible,101,2,3,1887,1.00
bccm,val6C,U_5R_best,exchange,feasible,101,1,6,2841,1.00
bccm,val6C,U_5R_best,cross,infeasible,101,8,89,902,1.00
bccm,val6C,U_5R_best,cross,feasible,101,0,3,183,1.00
bccm,val7A,PS_5R_best,relocate,infeasible,133,1,26,3829,1.00
bccm,val7A,PS_5R_best,relocate,feasible,133,2,41,4555,1.00
bccm,val7A,PS_5R_best,relocateBeforeDummy,infeasible,133,5,18,153,1.00
bccm,val7A,PS_5R_best,relocateBeforeDummy,feasible,133,0,3,211,1.00
bccm,val7A,PS_5R_best,cross,infeasible,133,1,50,1829,1.00
bccm,val7A,PS_5R_best,cross,feasible,133,0,3,199,1.00
bccm,val7A,PS_5R_best,exchange,infeasible,133,0,4,2504,1.00
bccm,val7A,PS_5R_best,exchange,feasible,133,3,8,5809,1.00
bccm,val7A,PS_5R_best,crossAtDummy,infeasible,133,1,33,152,1.00
bccm,val7A,PS_5R_best,crossAtDummy,feasible,133,0,0,9,1.00
bccm,val7A,U_5R_best,relocate,infeasible,133,0,0,264,1.00
bccm,val7A,U_5R_best,relocate,feasible,133,1,49,8140,1.00
bccm,val7A,U_5R_best,relocateBeforeDummy,infeasible,133,0,0,12,1.00
bccm,val7A,U_5R_best,relocateBeforeDummy,feasible,133,0,14,364,1.00
bccm,val7A,U_5R_best,crossAtDummy,infeasible,133,3,22,165,1.00
bccm,val7A,U_5R_best,crossAtDummy,feasible,133,0,2,3,1.00
bccm,val7A,U_5R_best,exchange,infeasible,133,0,0,0,1.00
bccm,val7A,U_5R_best,exchange,feasible,133,0,4,8324,1.00
bccm,val7A,U_5R_best,cross,infeasible,133,0,54,1814,1.00
bccm,val7A,U_5R_best,cross,feasible,133,0,1,213,1.00
bccm,val7A,IM_best,relocate,infeasible,133,1,8,2007,1.00
bccm,val7A,IM_best,relocate,feasible,133,2,20,6416,1.00
bccm,val7A,IM_best,relocateBeforeDummy,infeasible,133,0,1,83,1.00
bccm,val7A,IM_best,relocateBeforeDummy,feasible,133,0,0,306,1.00
bccm,val7A,IM_best,cross,infeasible,133,4,55,1821,1.00
bccm,val7A,IM_best,cross,feasible,133,0,2,200,1.00
bccm,val7A,IM_best,exchange,infeasible,133,0,0,1928,1.00
bccm,val7A,IM_best,exchange,feasible,133,0,5,6395,1.00
bccm,val7A,IM_best,crossAtDummy,infeasible,133,0,22,164,1.00
bccm,val7A,IM_best,crossAtDummy,feasible,133,0,0,9,1.00
bccm,val7B,PS_5R_best,cross,infeasible,133,0,59,1829,1.00
bccm,val7B,PS_5R_best,cross,feasible,133,0,1,194,1.00
bccm,val7B,PS_5R_best,relocate,infeasible,133,0,13,4989,1.00
bccm,val7B,PS_5R_best,relocate,feasible,133,1,30,3423,1.00
bccm,val7B,PS_5R_best,relocateBeforeDummy,infeasible,133,0,8,278,1.00
bccm,val7B,PS_5R_best,relocateBeforeDummy,feasible,133,0,5,229,1.00
bccm,val7B,PS_5R_best,crossAtDummy,infeasible,133,5,32,209,1.00
bccm,val7B,PS_5R_best,crossAtDummy,feasible,133,0,4,10,1.00
bccm,val7B,PS_5R_best,exchange,infeasible,133,1,3,3532,1.00
bccm,val7B,PS_5R_best,exchange,feasible,133,0,2,4794,1.00
bccm,val7B,U_5R_best,relocate,infeasible,133,0,0,3564,1.00
bccm,val7B,U_5R_best,relocate,feasible,133,0,23,4869,1.00
bccm,val7B,U_5R_best,relocateBeforeDummy,infeasible,133,0,1,199,1.00
bccm,val7B,U_5R_best,relocateBeforeDummy,feasible,133,0,2,318,1.00
bccm,val7B,U_5R_best,cross,infeasible,133,2,50,1819,1.00
bccm,val7B,U_5R_best,cross,feasible,133,0,5,207,1.00
bccm,val7B,U_5R_best,exchange,infeasible,133,0,1,2535,1.00
bccm,val7B,U_5R_best,exchange,feasible,133,0,0,5796,1.00
bccm,val7B,U_5R_best,crossAtDummy,infeasible,133,1,26,220,1.00
bccm,val7B,U_5R_best,crossAtDummy,feasible,133,0,0,13,1.00
bccm,val7B,IM_best,relocate,infeasible,133,0,2,2922,1.00
bccm,val7B,IM_best,relocate,feasible,133,0,22,5510,1.00
bccm,val7B,IM_best,relocateBeforeDummy,infeasible,133,0,1,171,1.00
bccm,val7B,IM_best,relocateBeforeDummy,feasible,133,0,1,347,1.00
bccm,val7B,IM_best,cross,infeasible,133,3,53,1800,1.00
bccm,val7B,IM_best,cross,feasible,133,0,1,226,1.00
bccm,val7B,IM_best,exchange,infeasible,133,0,0,1428,1.00
bccm,val7B,IM_best,exchange,feasible,133,0,6,6898,1.00
bccm,val7B,IM_best,crossAtDummy,infeasible,133,1,24,223,1.00
bccm,val7B,IM_best,crossAtDummy,feasible,133,0,1,11,1.00
bccm,val7C,PS_5R_best,relocate,infeasible,133,12,22,6838,1.00
bccm,val7C,PS_5R_best,relocate,feasible,133,0,6,1588,1.00
bccm,val7C,PS_5R_best,relocateBeforeDummy,infeasible,133,6,16,916,1.00
bccm,val7C,PS_5R_best,relocateBeforeDummy,feasible,133,0,9,223,1.00
bccm,val7C,PS_5R_best,crossAtDummy,infeasible,133,30,108,439,1.00
bccm,val7C,PS_5R_best,crossAtDummy,feasible,133,0,0,8,1.00
bccm,val7C,PS_5R_best,exchange,infeasible,133,0,7,3861,1.00
bccm,val7C,PS_5R_best,exchange,feasible,133,0,5,4479,1.00
bccm,val7C,PS_5R_best,cross,infeasible,133,1,92,1804,1.00
bccm,val7C,PS_5R_best,cross,feasible,133,0,3,188,1.00
bccm,val7C,IM_best,relocate,infeasible,133,20,40,6634,1.00
bccm,val7C,IM_best,relocate,feasible,133,0,23,1749,1.00
bccm,val7C,IM_best,exchange,infeasible,133,1,15,3836,1.00
bccm,val7C,IM_best,exchange,feasible,133,0,6,4494,1.00
bccm,val7C,IM_best,relocateBeforeDummy,infeasible,133,1,24,895,1.00
bccm,val7C,IM_best,relocateBeforeDummy,feasible,133,0,4,246,1.00
bccm,val7C,IM_best,cross,infeasible,133,8,111,1781,1.00
bccm,val7C,IM_best,cross,feasible,133,0,4,184,1.00
bccm,val7C,IM_best,crossAtDummy,infeasible,133,19,105,455,1.00
bccm,val7C,IM_best,crossAtDummy,feasible,133,0,0,6,1.00
bccm,val7C,U_5R_best,relocate,infeasible,133,6,23,6885,1.00
bccm,val7C,U_5R_best,relocate,feasible,133,0,9,1543,1.00
bccm,val7C,U_5R_best,relocateBeforeDummy,infeasible,133,1,12,927,1.00
bccm,val7C,U_5R_best,relocateBeforeDummy,feasible,133,0,4,226,1.00
bccm,val7C,U_5R_best,crossAtDummy,infeasible,133,28,100,456,1.00
bccm,val7C,U_5R_best,crossAtDummy,feasible,133,0,0,1,1.00
bccm,val7C,U_5R_best,exchange,infeasible,133,0,5,4027,1.00
bccm,val7C,U_5R_best,exchange,feasible,133,0,2,4318,1.00
bccm,val7C,U_5R_best,cross,infeasible,133,4,103,1797,1.00
bccm,val7C,U_5R_best,cross,feasible,133,0,4,180,1.00
bccm,val8A,PS_5R_best,relocate,infeasible,127,0,18,3450,1.00
bccm,val8A,PS_5R_best,relocate,feasible,127,0,43,4181,1.00
bccm,val8A,PS_5R_best,relocateBeforeDummy,infeasible,127,6,6,142,1.00
bccm,val8A,PS_5R_best,relocateBeforeDummy,feasible,127,0,3,215,1.00
bccm,val8A,PS_5R_best,crossAtDummy,infeasible,127,1,25,154,1.00
bccm,val8A,PS_5R_best,crossAtDummy,feasible,127,0,0,6,1.00
bccm,val8A,PS_5R_best,exchange,infeasible,127,0,4,2100,1.00
bccm,val8A,PS_5R_best,exchange,feasible,127,0,1,5467,1.00
bccm,val8A,PS_5R_best,cross,infeasible,127,0,57,1691,1.00
bccm,val8A,PS_5R_best,cross,feasible,127,0,5,140,1.00
bccm,val8A,U_5R_best,cross,infeasible,127,0,65,1668,1.00
bccm,val8A,U_5R_best,cross,feasible,127,0,8,152,1.00
bccm,val8A,U_5R_best,relocateBeforeDummy,infeasible,127,0,0,130,1.00
bccm,val8A,U_5R_best,relocateBeforeDummy,feasible,127,0,3,239,1.00
bccm,val8A,U_5R_best,relocate,infeasible,127,0,1,2679,1.00
bccm,val8A,U_5R_best,relocate,feasible,127,0,16,4996,1.00
bccm,val8A,U_5R_best,crossAtDummy,infeasible,127,2,13,168,1.00
bccm,val8A,U_5R_best,crossAtDummy,feasible,127,0,1,2,1.00
bccm,val8A,U_5R_best,exchange,infeasible,127,0,1,483,1.00
bccm,val8A,U_5R_best,exchange,feasible,127,1,4,7083,1.00
bccm,val8A,IM_best,relocate,infeasible,127,2,5,1791,1.00
bccm,val8A,IM_best,relocate,feasible,127,1,25,5868,1.00
bccm,val8A,IM_best,relocateBeforeDummy,infeasible,127,0,0,82,1.00
bccm,val8A,IM_best,relocateBeforeDummy,feasible,127,0,3,287,1.00
bccm,val8A,IM_best,crossAtDummy,infeasible,127,1,10,171,1.00
bccm,val8A,IM_best,crossAtDummy,feasible,127,0,2,2,1.00
bccm,val8A,IM_best,exchange,infeasible,127,0,1,539,1.00
bccm,val8A,IM_best,exchange,feasible,127,0,7,7025,1.00
bccm,val8A,IM_best,cross,infeasible,127,1,65,1669,1.00
bccm,val8A,IM_best,cross,feasible,127,0,10,148,1.00
bccm,val8B,PS_5R_best,cross,infeasible,127,1,52,1694,1.00
bccm,val8B,PS_5R_best,cross,feasible,127,0,1,146,1.00
bccm,val8B,PS_5R_best,relocate,infeasible,127,1,23,4664,1.00
bccm,val8B,PS_5R_best,relocate,feasible,127,0,4,3002,1.00
bccm,val8B,PS_5R_best,relocateBeforeDummy,infeasible,127,5,21,250,1.00
bccm,val8B,PS_5R_best,relocateBeforeDummy,feasible,127,0,11,209,1.00
bccm,val8B,PS_5R_best,crossAtDummy,infeasible,127,6,59,173,1.00
bccm,val8B,PS_5R_best,crossAtDummy,feasible,127,0,0,10,1.00
bccm,val8B,PS_5R_best,exchange,infeasible,127,2,5,3509,1.00
bccm,val8B,PS_5R_best,exchange,feasible,127,0,3,4057,1.00
bccm,val8B,IM_best,relocate,infeasible,127,3,21,3894,1.00
bccm,val8B,IM_best,relocate,feasible,127,0,22,3754,1.00
bccm,val8B,IM_best,relocateBeforeDummy,infeasible,127,1,9,226,1.00
bccm,val8B,IM_best,relocateBeforeDummy,feasible,127,0,2,258,1.00
bccm,val8B,IM_best,crossAtDummy,infeasible,127,4,23,212,1.00
bccm,val8B,IM_best,crossAtDummy,feasible,127,0,0,9,1.00
bccm,val8B,IM_best,exchange,infeasible,127,0,4,1956,1.00
bccm,val8B,IM_best,exchange,feasible,127,1,5,5610,1.00
bccm,val8B,IM_best,cross,infeasible,127,2,79,1643,1.00
bccm,val8B,IM_best,cross,feasible,127,0,4,166,1.00
bccm,val8B,U_5R_best,relocate,infeasible,127,2,14,2786,1.00
bccm,val8B,U_5R_best,relocate,feasible,127,0,19,4873,1.00
bccm,val8B,U_5R_best,relocateBeforeDummy,infeasible,127,0,4,188,1.00
bccm,val8B,U_5R_best,relocateBeforeDummy,feasible,127,0,4,300,1.00
bccm,val8B,U_5R_best,cross,infeasible,127,5,64,1636,1.00
bccm,val8B,U_5R_best,cross,feasible,127,0,6,183,1.00
bccm,val8B,U_5R_best,exchange,infeasible,127,0,0,440,1.00
bccm,val8B,U_5R_best,exchange,feasible,127,0,10,7126,1.00
bccm,val8B,U_5R_best,crossAtDummy,infeasible,127,7,22,214,1.00
bccm,val8B,U_5R_best,crossAtDummy,feasible,127,0,0,5,1.00
bccm,val8C,PS_5R_best,relocate,infeasible,127,0,40,6666,1.00
bccm,val8C,PS_5R_best,relocate,feasible,127,0,8,990,1.00
bccm,val8C,PS_5R_best,relocateBeforeDummy,infeasible,127,2,46,898,1.00
bccm,val8C,PS_5R_best,relocateBeforeDummy,feasible,127,0,4,166,1.00
bccm,val8C,PS_5R_best,crossAtDummy,infeasible,127,52,88,416,1.00
bccm,val8C,PS_5R_best,crossAtDummy,feasible,127,0,0,2,1.00
bccm,val8C,PS_5R_best,exchange,infeasible,127,0,22,4430,1.00
bccm,val8C,PS_5R_best,exchange,feasible,127,0,6,3138,1.00
bccm,val8C,PS_5R_best,cross,infeasible,127,0,95,1683,1.00
bccm,val8C,PS_5R_best,cross,feasible,127,0,6,115,1.00
bccm,val8C,IM_best,relocate,infeasible,127,2,38,4920,1.00
bccm,val8C,IM_best,relocate,feasible,127,0,13,2733,1.00
bccm,val8C,IM_best,relocateBeforeDummy,infeasible,127,0,24,668,1.00
bccm,val8C,IM_best,relocateBeforeDummy,feasible,127,0,4,544,1.00
bccm,val8C,IM_best,crossAtDummy,infeasible,127,53,85,428,1.00
bccm,val8C,IM_best,crossAtDummy,feasible,127,0,3,51,1.00
bccm,val8C,IM_best,exchange,infeasible,127,0,7,2961,1.00
bccm,val8C,IM_best,exchange,feasible,127,0,9,4623,1.00
bccm,val8C,IM_best,cross,infeasible,127,6,111,1414,1.00
bccm,val8C,IM_best,cross,feasible,127,0,10,359,1.00
bccm,val8C,U_5R_best,relocate,infeasible,127,19,82,6691,1.00
bccm,val8C,U_5R_best,relocate,feasible,127,0,13,899,1.00
bccm,val8C,U_5R_best,exchange,infeasible,127,3,12,4837,1.00
bccm,val8C,U_5R_best,exchange,feasible,127,1,11,2732,1.00
bccm,val8C,U_5R_best,relocateBeforeDummy,infeasible,127,11,49,906,1.00
bccm,val8C,U_5R_best,relocateBeforeDummy,feasible,127,1,5,144,1.00
bccm,val8C,U_5R_best,crossAtDummy,infeasible,127,83,75,398,1.00
bccm,val8C,U_5R_best,crossAtDummy,feasible,127,0,0,2,1.00
bccm,val8C,U_5R_best,cross,infeasible,127,14,130,1648,1.00
bccm,val8C,U_5R_best,cross,feasible,127,0,2,105,1.00
bccm,val9A,PS_5R_best,cross,infeasible,185,2,74,3641,1.00
bccm,val9A,PS_5R_best,cross,feasible,185,0,2,378,1.00
bccm,val9A,PS_5R_best,relocate,infeasible,185,0,13,5051,1.00
bccm,val9A,PS_5R_best,relocate,feasible,185,2,28,11472,1.00
bccm,val9A,PS_5R_best,relocateBeforeDummy,infeasible,185,3,0,145,1.00
bccm,val9A,PS_5R_best,relocateBeforeDummy,feasible,185,0,6,392,1.00
bccm,val9A,PS_5R_best,crossAtDummy,infeasible,185,4,23,234,1.00
bccm,val9A,PS_5R_best,crossAtDummy,feasible,185,0,1,11,1.00
bccm,val9A,PS_5R_best,exchange,infeasible,185,4,4,3296,1.00
bccm,val9A,PS_5R_best,exchange,feasible,185,0,5,13079,1.00
bccm,val9A,IM_best,crossAtDummy,infeasible,185,0,12,249,1.00
bccm,val9A,IM_best,crossAtDummy,feasible,185,0,0,12,1.00
bccm,val9A,IM_best,relocate,infeasible,185,0,14,3640,1.00
bccm,val9A,IM_best,relocate,feasible,185,2,39,12871,1.00
bccm,val9A,IM_best,relocateBeforeDummy,infeasible,185,0,0,126,1.00
bccm,val9A,IM_best,relocateBeforeDummy,feasible,185,0,0,420,1.00
bccm,val9A,IM_best,cross,infeasible,185,1,80,3579,1.00
bccm,val9A,IM_best,cross,feasible,185,0,4,433,1.00
bccm,val9A,IM_best,exchange,infeasible,185,0,1,2419,1.00
bccm,val9A,IM_best,exchange,feasible,185,0,6,13962,1.00
